logFC	logCPM	F	PValue	FDR	mrna
3.50037619755286	10.1987239945631	281.982396187159	6.04111233876267e-13	3.64581129644327e-09	lcl|BK006939.2_mrna_1801
1.21602809369977	5.99520357771642	68.1634005191052	9.59305830229189e-08	0.000289470534271658	lcl|BK006948.2_mrna_5817
-0.84406452451588	7.33069943067267	45.2624232216473	1.86511666483786e-06	0.00375199302409884	lcl|BK006938.2_mrna_1092
-0.705077003901294	6.54736886834579	37.6141001114214	6.43976265432073e-06	0.0090257589321654	lcl|BK006949.2_mrna_6073
-0.750447445643346	7.70055078964953	36.757070640604	7.47784501422154e-06	0.0090257589321654	lcl|BK006948.2_mrna_5653
0.916842299025168	6.07864638659417	35.3447528773397	9.61641031262193e-06	0.00967250603944556	lcl|BK006945.2_mrna_3969
1.06184602187506	4.84750348926942	31.9062734914298	1.82689790769396e-05	0.0157504698184758	lcl|BK006942.2_mrna_2923
-0.852150845534065	5.74226664575474	30.0499396568541	2.63266726843232e-05	0.0180047531017589	lcl|BK006945.2_mrna_4103
1.05262210084436	4.98896295298416	29.9240975035627	2.70008720639569e-05	0.0180047531017589	lcl|BK006936.2_mrna_137
-0.799813872658155	7.86237880016379	29.4308144205704	2.98338908065599e-05	0.0180047531017589	lcl|BK006943.2_mrna_3182
-0.86546686382006	6.10982234975724	27.201752604931	4.74708635380555e-05	0.0253542967749441	lcl|BK006941.2_mrna_2234
-2.332137840188	1.98567782242638	26.9209529677502	5.04145089145533e-05	0.0253542967749441	lcl|BK006948.2_mrna_5884
-0.683814480369362	7.13633096251788	26.293916484525	5.77443384594861e-05	0.0258325546911948	lcl|BK006941.2_mrna_2471
0.832749269552932	6.43415083893446	26.124146645135	5.99263903358289e-05	0.0258325546911948	lcl|BK006936.2_mrna_311
-0.626088418369039	8.66972468860073	25.6815204612766	6.60567663997756e-05	0.0264609976984812	lcl|BK006941.2_mrna_2551
0.955050866873397	4.94245760669123	25.4103509746624	7.01534321749294e-05	0.0264609976984812	lcl|BK006948.2_mrna_5399
-0.682980869524575	5.84944954103176	25.1284586625166	7.47122657713449e-05	0.0265228543488274	lcl|BK006936.2_mrna_436
0.914123990154567	5.06742519125133	24.2696038512086	9.07494930409402e-05	0.0304262883612263	lcl|BK006946.2_mrna_4441
1.2538868017197	4.13191012093158	23.2039102182628	0.000116177602670579	0.036901675374576	lcl|BK006944.2_mrna_3597
-0.793925721922936	6.94295763272201	22.1700105127032	0.000148582877496093	0.0448348832844459	lcl|BK006944.2_mrna_3613
0.845882680861697	5.28518941816692	21.4333318147012	0.000177765575283166	0.0472090747338679	lcl|BK006949.2_mrna_6166
-0.527311870160353	6.76052146097174	20.9840373385184	0.000198650006336827	0.0472090747338679	lcl|BK006934.2_mrna_2580
-0.479290964730888	6.57259238599614	20.8355494289283	0.00020613827926981	0.0472090747338679	lcl|BK006945.2_mrna_4084
-0.479294858719495	6.57258360501943	20.8342668328708	0.000206204307237035	0.0472090747338679	lcl|BK006945.2_mrna_4069
-0.479294858719495	6.57258360501943	20.8342668328708	0.000206204307237035	0.0472090747338679	lcl|BK006945.2_mrna_4073
-0.479290964730622	6.57258436325966	20.8339413165661	0.000206221068521518	0.0472090747338679	lcl|BK006945.2_mrna_4080
-0.586589095617988	5.37073111016718	20.5917962409479	0.000219117750747273	0.0472090747338679	lcl|BK006943.2_mrna_3473
5.12903557919649	8.67471770668346	26.3369541575024	0.000220498443264303	0.0472090747338679	lcl|BK006948.2_mrna_5404
-0.830358870495011	6.0967518249448	20.4539986637007	0.000226853880245595	0.0472090747338679	lcl|BK006937.2_mrna_594
-1.08550996707484	4.33799266409567	20.2162341939739	0.000240923436336018	0.0479917293029098	lcl|BK006947.3_mrna_5118
-0.580733440751132	6.84209249186143	20.0204241738636	0.000253237461149768	0.0479917293029098	lcl|BK006936.2_mrna_312
-0.761282315537501	7.62524409265446	20.0013851778378	0.000254471472691485	0.0479917293029098	lcl|BK006937.2_mrna_574
0.879501369646922	5.08075971871496	19.7073703763587	0.000274398490226718	0.0497037557165487	lcl|BK006947.3_mrna_5282
0.762976725276518	5.525993966454	19.6286734302502	0.000280021158966472	0.0497037557165487	lcl|BK006945.2_mrna_4126
-0.699164622537659	6.53191912470527	19.4080545301757	0.000296475732350313	0.051120886992404	lcl|BK006941.2_mrna_2179
-0.697003872981988	5.83136943906664	18.8638255947079	0.000341838604091957	0.057171616655795	lcl|BK006948.2_mrna_5432
0.618487887253951	6.82644261426671	18.6920025757885	0.000357718129396428	0.057171616655795	lcl|BK006941.2_mrna_2239
-0.649053251367691	7.45950856053063	18.6681440360776	0.000359986981428369	0.057171616655795	lcl|BK006941.2_mrna_2314
-0.53815361577631	9.30900187259952	18.5140726670179	0.000375028103300648	0.0580331949594721	lcl|BK006938.2_mrna_835
-0.51901998094003	6.93649175642794	17.9767159362871	0.000433197697361849	0.0624148537859919	lcl|BK006946.2_mrna_4614
0.798944424152626	4.31833109088967	17.9729091582436	0.000433643924574098	0.0624148537859919	lcl|BK006946.2_mrna_4578
0.862177963234165	5.58741996786793	17.9667229716308	0.000434370150623307	0.0624148537859919	lcl|BK006944.2_mrna_3526
-0.605256682254098	5.79560307642974	17.7838718523065	0.000456456587910035	0.0640631513496991	lcl|BK006938.2_mrna_1490
